level	number	indep(index, 1)	PAE_contours[0, 0, ::]
3.63773793018164948E1	13	60	6.14387523324176588E-1 / 9.43740288817287443E1
3.63773793018164948E1	13	61	6.14373502197865928E-1 / 9.43721612785039454E1
3.63773793018164948E1	13	62	6.14359813537510391E-1 / 9.43702770636468635E1
3.63773793018164948E1	13	63	6.14346464504622691E-1 / 9.43683760932863080E1
3.63773793018164948E1	13	64	6.14333462261078367E-1 / 9.43664582236820948E1
3.63773793018164948E1	13	65	6.14320813969118884E-1 / 9.43645233112278703E1
3.63773793018164948E1	13	66	6.14308526791356524E-1 / 9.43625712124539895E1
3.63773793018164948E1	13	67	6.14296607890779356E-1 / 9.43606017840302513E1
3.63773793018164948E1	13	68	6.14285064430755234E-1 / 9.43586148827688831E1
3.63773793018164948E1	13	69	6.14273903575036773E-1 / 9.43566103656273825E1
3.63773793018164948E1	13	70	6.14263132487764896E-1 / 9.43545880897114841E1
3.63773793018164948E1	13	71	6.14252758333475057E-1 / 9.43525479122781441E1
3.63773793018164948E1	13	72	6.14242788277100615E-1 / 9.43504896907385060E1
3.63773793018164948E1	13	73	6.14233229483978604E-1 / 9.43484132826610100E1
3.63773793018164948E1	13	74	6.14224089119852845E-1 / 9.43463185457744657E1
3.63773793018164948E1	13	75	6.14215374350880605E-1 / 9.43442053379710543E1
3.63773793018164948E1	13	76	6.14207092343636152E-1 / 9.43420735173095260E1
3.63773793018164948E1	13	77	6.14199250265115548E-1 / 9.43399229420184859E1
3.63773793018164948E1	13	78	6.14191855282742516E-1 / 9.43377534704993792E1
3.63773793018164948E1	13	79	6.14184914564372342E-1 / 9.43355649613299008E1
3.63773793018164948E1	13	80	6.14178435278296408E-1 / 9.43333572732671399E1
3.63773793018164948E1	13	81	6.14172424593248589E-1 / 9.43311302652509553E1
3.63773793018164948E1	13	82	6.14166889678409600E-1 / 9.43288837964072613E1
3.63773793018164948E1	13	83	6.14161837703411262E-1 / 9.43266177260514027E1
3.63773793018164948E1	13	84	6.14157275838341565E-1 / 9.43243319136915304E1
3.63773793018164948E1	13	85	6.14153211253751685E-1 / 9.43220262190320469E1
3.63773793018164948E1	13	86	6.14149651120658202E-1 / 9.43197005019770529E1
3.63773793018164948E1	13	87	6.14146602610550474E-1 / 9.43173546226337400E1
3.63773793018164948E1	13	88	6.14144072895394100E-1 / 9.43149884413160677E1
3.63773793018164948E1	13	89	6.14142069147637670E-1 / 9.43126018185481385E1
3.63773793018164948E1	13	90	6.14140598540216764E-1 / 9.43101946150678749E1
3.63773793018164948E1	13	91	6.14139668246559367E-1 / 9.43077666918306257E1
3.63773793018164948E1	13	92	6.14139285440591998E-1 / 9.43053179100127359E1
3.63773793018164948E1	13	93	6.14139457296743263E-1 / 9.43028481310152067E1
3.63773793018164948E1	13	94	6.14140190989951051E-1 / 9.43003572164674964E1
3.63773793018164948E1	13	95	6.14141493695666796E-1 / 9.42978450282310909E1
3.63773793018164948E1	13	96	6.14143372589860803E-1 / 9.42953114284033589E1
3.63773793018164948E1	13	97	6.14145834849027850E-1 / 9.42927562793213347E1
3.63773793018164948E1	13	98	6.14148887650192421E-1 / 9.42901794435654139E1

level	number	indep(index, 1)	PAE_contours[0, 13, ::]
3.63773793018164948E1	14	0	6.17353344948542659E-1 / 9.44908013407173186E1
3.63773793018164948E1	14	1	6.17336046101882907E-1 / 9.44917271377534540E1
3.63773793018164948E1	14	2	6.17318761850930819E-1 / 9.44926193567856387E1
3.63773793018164948E1	14	3	6.17301491125332191E-1 / 9.44934782551779229E1
3.63773793018164948E1	14	4	6.17284232855530046E-1 / 9.44943040903335785E1
3.63773793018164948E1	14	5	6.17266985972749538E-1 / 9.44950971196944423E1
3.63773793018164948E1	14	6	6.17249749408981696E-1 / 9.44958576007404005E1
3.63773793018164948E1	14	7	6.17232522096965752E-1 / 9.44965857909886431E1
3.63773793018164948E1	14	8	6.17215302970176438E-1 / 9.44972819479931836E1
3.63773793018164948E1	14	9	6.17198090962805956E-1 / 9.44979463293441668E1
3.63773793018164948E1	14	10	6.17180885009749147E-1 / 9.44985791926674423E1
3.63773793018164948E1	14	11	6.17163684046588035E-1 / 9.44991807956238183E1
3.63773793018164948E1	14	12	6.17146487009576994E-1 / 9.44997513959086000E1
3.63773793018164948E1	14	13	6.17129292835627297E-1 / 9.45002912512510740E1
3.63773793018164948E1	14	14	6.17112100462291391E-1 / 9.45008006194138694E1
3.63773793018164948E1	14	15	6.17094908827749222E-1 / 9.45012797581924602E1
3.63773793018164948E1	14	16	6.17077716870792514E-1 / 9.45017289254147208E1
3.63773793018164948E1	14	17	6.17060523530810912E-1 / 9.45021483789402872E1
3.63773793018164948E1	14	18	6.17043327747776438E-1 / 9.45025383766601479E1
3.63773793018164948E1	14	19	6.17026128462229728E-1 / 9.45028991764960757E1
3.63773793018164948E1	14	20	6.17008924615265908E-1 / 9.45032310364002015E1
3.63773793018164948E1	14	21	6.16991715148519670E-1 / 9.45035342143544810E1
3.63773793018164948E1	14	22	6.16974499004152577E-1 / 9.45038089683703042E1
3.63773793018164948E1	14	23	6.16957275124837423E-1 / 9.45040555564879625E1
3.63773793018164948E1	14	24	6.16940042453745985E-1 / 9.45042742367761868E1
3.63773793018164948E1	14	25	6.16922799934534272E-1 / 9.45044652673317742E1
3.63773793018164948E1	14	26	6.16905546511329561E-1 / 9.45046289062791800E1
3.63773793018164948E1	14	27	6.16888281128717075E-1 / 9.45047654117699132E1
3.63773793018164948E1	14	28	6.16871002731726037E-1 / 9.45048750419823236E1
3.63773793018164948E1	14	29	6.16853710265817679E-1 / 9.45049580551211221E1
3.63773793018164948E1	14	30	6.16836402676870676E-1 / 9.45050147094169191E1
3.63773793018164948E1	14	31	6.16819078911169516E-1 / 9.45050452631259752E1
3.63773793018164948E1	14	32	6.16801737915391080E-1 / 9.45050499745296868E1
3.63773793018164948E1	14	33	6.16784378636592301E-1 / 9.45050291019342481E1
3.63773793018164948E1	14	34	6.16767000022197465E-1 / 9.45049829036704203E1
3.63773793018164948E1	14	35	6.16749601019985505E-1 / 9.45049116380929810E1
3.63773793018164948E1	14	36	6.16732180578078459E-1 / 9.45048155635804576E1
3.63773793018164948E1	14	37	6.16714737644929034E-1 / 9.45046949385349144E1
3.63773793018164948E1	14	38	6.16697271169307726E-1 / 9.45045500213814016E1
3.63773793018164948E1	14	39	6.16679780100291985E-1 / 9.45043810705678489E1
3.63773793018164948E1	14	40	6.16662263387254495E-1 / 9.45041883445646036E1
3.63773793018164948E1	14	41	6.16644719979850642E-1 / 9.45039721018642531E1
3.63773793018164948E1	14	42	6.16627148828007243E-1 / 9.45037326009812162E1
3.63773793018164948E1	14	43	6.16609548881912062E-1 / 9.45034701004515654E1
3.63773793018164948E1	14	44	6.16591919092001373E-1 / 9.45031848588327072E1
3.63773793018164948E1	14	45	6.16574258408949216E-1 / 9.45028771347031160E1
3.63773793018164948E1	14	46	6.16556565783656385E-1 / 9.45025471866620670E1
3.63773793018164948E1	14	47	6.16538840167240121E-1 / 9.45021952733294412E1
3.63773793018164948E1	14	48	6.16521080511022213E-1 / 9.45018216533454769E1
3.63773793018164948E1	14	49	6.16503285766518871E-1 / 9.45014265853704494E1
3.63773793018164948E1	14	50	6.16485454885430784E-1 / 9.45010103280846003E1
3.63773793018164948E1	14	51	6.16467586819631741E-1 / 9.45005731401878357E1
3.63773793018164948E1	14	52	6.16449680521159316E-1 / 9.45001152803994771E1
3.63773793018164948E1	14	53	6.16431734942203580E-1 / 9.44996370074582437E1
3.63773793018164948E1	14	54	6.16413749035098402E-1 / 9.44991385801218620E1
3.63773793018164948E1	14	55	6.16395721752310521E-1 / 9.44986202571670297E1
3.63773793018164948E1	14	56	6.16377652046430224E-1 / 9.44980822973892209E1
3.63773793018164948E1	14	57	6.16359538870161749E-1 / 9.44975249596024369E1
3.63773793018164948E1	14	58	6.16341381176313696E-1 / 9.44969485026392597E1
3.63773793018164948E1	14	59	6.16323177917789256E-1 / 9.44963531853504790E1
3.63773793018164948E1	14	60	6.16304928047577860E-1 / 9.44957392666050922E1
3.63773793018164948E1	14	61	6.16286630518745415E-1 / 9.44951070052902153E1
3.63773793018164948E1	14	62	6.16268284284425150E-1 / 9.44944566603108527E1
3.63773793018164948E1	14	63	6.16249888297808912E-1 / 9.44937884905898606E1
3.63773793018164948E1	14	64	6.16231441512139000E-1 / 9.44931027550678948E1
3.63773793018164948E1	14	65	6.16212942880698389E-1 / 9.44923997127031967E1
3.63773793018164948E1	14	66	6.16194391356803450E-1 / 9.44916796224716649E1
3.63773793018164948E1	14	67	6.16175785893794448E-1 / 9.44909427433666238E1
3.63773793018164948E1	14	68	6.16157125445027987E-1 / 9.44901893343989663E1
3.63773793018164948E1	14	69	6.16138408963869200E-1 / 9.44894196545968690E1
3.63773793018164948E1	14	70	6.16119635403682864E-1 / 9.44886339630059702E1
3.63773793018164948E1	14	71	6.16100803717825940E-1 / 9.44878325186891566E1
3.63773793018164948E1	14	72	6.16081912859639846E-1 / 9.44870155807266521E1
3.63773793018164948E1	14	73	6.16062961782443264E-1 / 9.44861834082159291E1
3.63773793018164948E1	14	74	6.16043949439523697E-1 / 9.44853362602717972E1
3.63773793018164948E1	14	75	6.16024874784130816E-1 / 9.44844743960262612E1
3.63773793018164948E1	14	76	6.16005736769469259E-1 / 9.44835980746286808E1
3.63773793018164948E1	14	77	6.15986534348691084E-1 / 9.44827075552456819E1
3.63773793018164948E1	14	78	6.15967266474889197E-1 / 9.44818030970612099E1
3.63773793018164948E1	14	79	6.15947932101089979E-1 / 9.44808849592766187E1
3.63773793018164948E1	14	80	6.15928530180247158E-1 / 9.44799534011106701E1
3.63773793018164948E1	14	81	6.15909059665235148E-1 / 9.44790086817995345E1
3.63773793018164948E1	14	82	6.15889519508841854E-1 / 9.44780510605969326E1
3.63773793018164948E1	14	83	6.15869908663763077E-1 / 9.44770807967742599E1
3.63773793018164948E1	14	84	6.15850226082596386E-1 / 9.44760981496205154E1
3.63773793018164948E1	14	85	6.15830470717833656E-1 / 9.44751033784424621E1
3.63773793018164948E1	14	86	6.15810641521857693E-1 / 9.44740967425647682E1
3.63773793018164948E1	14	87	6.15790737446933001E-1 / 9.44730785013300611E1
3.63773793018164948E1	14	88	6.15770757445203376E-1 / 9.44720489140990693E1
3.63773793018164948E1	14	89	6.15750700468684009E-1 / 9.44710082402507290E1
3.63773793018164948E1	14	90	6.15730565469256952E-1 / 9.44699567391822725E1
3.63773793018164948E1	14	91	6.15710351398666056E-1 / 9.44688946703095134E1
3.63773793018164948E1	14	92	6.15690057208510755E-1 / 9.44678222930668454E1
3.63773793018164948E1	14	93	6.15669681850241801E-1 / 9.44667398669074743E1
3.63773793018164948E1	14	94	6.15649224275156204E-1 / 9.44656476513035770E1
3.63773793018164948E1	14	95	6.15628683434392343E-1 / 9.44645459057464976E1
3.63773793018164948E1	14	96	6.15608058278924908E-1 / 9.44634348897468534E1
3.63773793018164948E1	14	97	6.15587347759561077E-1 / 9.44623148628348375E1
3.63773793018164948E1	14	98	6.15566550826934566E-1 / 9.44611860845603601E1

level	number	indep(index, 1)	PAE_contours[0, 14, ::]
3.63773793018164948E1	15	0	6.17561290090887205E-1 / 9.44771997193970847E1
3.63773793018164948E1	15	1	6.17544001197598114E-1 / 9.44784978247605167E1
3.63773793018164948E1	15	2	6.17526695093561262E-1 / 9.44797676913320217E1
3.63773793018164948E1	15	3	6.17509374767276409E-1 / 9.44810088107407431E1
3.63773793018164948E1	15	4	6.17492043207231056E-1 / 9.44822206745305415E1
3.63773793018164948E1	15	5	6.17474703401929137E-1 / 9.44834027741610960E1
3.63773793018164948E1	15	6	6.17457358339918549E-1 / 9.44845546010093962E1
3.63773793018164948E1	15	7	6.17440011009820111E-1 / 9.44856756463710745E1
3.63773793018164948E1	15	8	6.17422664400356425E-1 / 9.44867654014618275E1
3.63773793018164948E1	15	9	6.17405321500381810E-1 / 9.44878233574189252E1
3.63773793018164948E1	15	10	6.17387985298912145E-1 / 9.44888490053027752E1
3.63773793018164948E1	15	11	6.17353344948542659E-1 / 9.44908013407173186E1

level	number	indep(index, 1)	PAE_contours[0, 15, ::]
3.63773793018164948E1	16	0	6.18688158635854357E-1 / 9.42946796042262214E1
3.63773793018164948E1	16	1	6.18686872400458032E-1 / 9.42963311176900554E1
3.63773793018164948E1	16	2	6.18685324469957187E-1 / 9.42979963943936994E1
3.63773793018164948E1	16	3	6.18683512226347432E-1 / 9.42996757541525810E1
3.63773793018164948E1	16	4	6.18681433052137653E-1 / 9.43013695168501798E1
3.63773793018164948E1	16	5	6.18679084330359430E-1 / 9.43030780024398396E1
3.63773793018164948E1	16	6	6.18676463444575919E-1 / 9.43048015309468113E1
3.63773793018164948E1	16	7	6.18673567778890021E-1 / 9.43065404224703485E1
3.63773793018164948E1	16	8	6.18670394717954952E-1 / 9.43082949971857154E1
3.63773793018164948E1	16	9	6.18666941646981527E-1 / 9.43100655753462291E1
3.63773793018164948E1	16	10	6.18663205951750061E-1 / 9.43118524772854627E1
3.63773793018164948E1	16	11	6.18659185961086511E-1 / 9.43136558864165941E1
3.63773793018164948E1	16	12	6.18654883773898856E-1 / 9.43154754381965788E1
3.63773793018164948E1	16	13	6.18650302431115762E-1 / 9.43173106310820231E1
3.63773793018164948E1	16	14	6.18645444973111491E-1 / 9.43191609635216466E1
3.63773793018164948E1	16	15	6.18640314439690453E-1 / 9.43210259339532442E1
3.63773793018164948E1	16	16	6.18634913870074765E-1 / 9.43229050408008440E1
3.63773793018164948E1	16	17	6.18629246302888181E-1 / 9.43247977824717232E1
3.63773793018164948E1	16	18	6.18623314776145161E-1 / 9.43267036573534590E1
3.63773793018164948E1	16	19	6.18617122327237112E-1 / 9.43286221638113709E1
3.63773793018164948E1	16	20	6.18610671992920302E-1 / 9.43305528001855187E1
3.63773793018164948E1	16	21	6.18603966809304140E-1 / 9.43324950647881444E1
3.63773793018164948E1	16	22	6.18597009811839982E-1 / 9.43344484559009189E1
3.63773793018164948E1	16	23	6.18589804035310209E-1 / 9.43364124717724728E1
3.63773793018164948E1	16	24	6.18582352513818190E-1 / 9.43383866106156432E1
3.63773793018164948E1	16	25	6.18574658280778156E-1 / 9.43403703706051289E1
3.63773793018164948E1	16	26	6.18566724368905696E-1 / 9.43423632498749143E1
3.63773793018164948E1	16	27	6.18558553810209322E-1 / 9.43443647465159785E1
3.63773793018164948E1	16	28	6.18550149635981850E-1 / 9.43463743585737902E1
3.63773793018164948E1	16	29	6.18541514876792231E-1 / 9.43483915840461052E1
3.63773793018164948E1	16	30	6.18532652562477558E-1 / 9.43504159208805859E1
3.63773793018164948E1	16	31	6.18523565722138269E-1 / 9.43524468669728122E1
3.63773793018164948E1	16	32	6.18514257384128907E-1 / 9.43544839201637764E1
3.63773793018164948E1	16	33	6.18504730576053241E-1 / 9.43565265782380358E1
3.63773793018164948E1	16	34	6.18494988324759465E-1 / 9.43585743389215637E1
3.63773793018164948E1	16	35	6.18485033656333449E-1 / 9.43606266998796350E1
3.63773793018164948E1	16	36	6.18474869596095456E-1 / 9.43626831587150150E1
3.63773793018164948E1	16	37	6.18464499168595250E-1 / 9.43647432129659158E1
3.63773793018164948E1	16	38	6.18453925397608906E-1 / 9.43668063601041496E1
3.63773793018164948E1	16	39	6.18443151306134986E-1 / 9.43688720975333162E1
3.63773793018164948E1	16	40	6.18432179916393032E-1 / 9.43709399225869916E1
3.63773793018164948E1	16	41	6.18421014249818946E-1 / 9.43730093325270936E1
3.63773793018164948E1	16	42	6.18409657327066320E-1 / 9.43750798245420341E1
3.63773793018164948E1	16	43	6.18398112168002534E-1 / 9.43771508957452454E1
3.63773793018164948E1	16	44	6.18386381791709461E-1 / 9.43792220431735274E1
3.63773793018164948E1	16	45	6.18374469216481959E-1 / 9.43812927637854671E1
3.63773793018164948E1	16	46	6.18362377459829471E-1 / 9.43833625544600885E1
3.63773793018164948E1	16	47	6.18350109538475134E-1 / 9.43854309119952362E1
3.63773793018164948E1	16	48	6.18337668468358004E-1 / 9.43874973331063671E1
3.63773793018164948E1	16	49	6.18325057264633404E-1 / 9.43895613144250412E1
3.63773793018164948E1	16	50	6.18312278941676485E-1 / 9.43916223524977660E1
3.63773793018164948E1	16	51	6.18299336513083464E-1 / 9.43936799437846474E1
3.63773793018164948E1	16	52	6.18286232991675178E-1 / 9.43957335846582701E1
3.63773793018164948E1	16	53	6.18272971389500459E-1 / 9.43977827714025430E1
3.63773793018164948E1	16	54	6.18259554717840132E-1 / 9.43998270002115270E1
3.63773793018164948E1	16	55	6.18245985987211011E-1 / 9.44018657671884753E1
3.63773793018164948E1	16	56	6.18232268207372115E-1 / 9.44038985683447684E1
3.63773793018164948E1	16	57	6.18218404387328135E-1 / 9.44059248995990075E1
3.63773793018164948E1	16	58	6.18204397535336714E-1 / 9.44079442567761085E1
3.63773793018164948E1	16	59	6.18190250658914398E-1 / 9.44099561356063965E1
3.63773793018164948E1	16	60	6.18175966764843210E-1 / 9.44119600317248064E1
3.63773793018164948E1	16	61	6.18161548859178112E-1 / 9.44139554406702253E1
3.63773793018164948E1	16	62	6.18146999947255082E-1 / 9.44159418578846221E1
3.63773793018164948E1	16	63	6.18132323033699116E-1 / 9.44179187787125151E1
3.63773793018164948E1	16	64	6.18117521122432478E-1 / 9.44198856984003143E1
3.63773793018164948E1	16	65	6.18102597216685279E-1 / 9.44218421120957174E1
3.63773793018164948E1	16	66	6.18087554319003551E-1 / 9.44237875148472661E1
3.63773793018164948E1	16	67	6.18072395431260357E-1 / 9.44257214016038127E1
3.63773793018164948E1	16	68	6.18057123554666887E-1 / 9.44276432672141475E1
3.63773793018164948E1	16	69	6.18041741689782231E-1 / 9.44295526064266078E1
3.63773793018164948E1	16	70	6.18026252836526258E-1 / 9.44314489138887581E1
3.63773793018164948E1	16	71	6.18010659994191247E-1 / 9.44333316841471060E1
3.63773793018164948E1	16	72	6.17994966161454418E-1 / 9.44352004116468891E1
3.63773793018164948E1	16	73	6.17979174336390802E-1 / 9.44370545907319325E1
3.63773793018164948E1	16	74	6.17963287516487991E-1 / 9.44388937156444186E1
3.63773793018164948E1	16	75	6.17947308698658304E-1 / 9.44407172805249395E1
3.63773793018164948E1	16	76	6.17931240879254950E-1 / 9.44425247794123557E1
3.63773793018164948E1	16	77	6.17915087054086154E-1 / 9.44443157062438488E1
3.63773793018164948E1	16	78	6.17898850218430962E-1 / 9.44460895548550816E1
3.63773793018164948E1	16	79	6.17882533367054876E-1 / 9.44478458189800918E1
3.63773793018164948E1	16	80	6.17866139494227173E-1 / 9.44495839922517533E1
3.63773793018164948E1	16	81	6.17849671593736893E-1 / 9.44513035682016877E1
3.63773793018164948E1	16	82	6.17833132658910689E-1 / 9.44530040402607440E1
3.63773793018164948E1	16	83	6.17816525682630679E-1 / 9.44546849017592294E1
3.63773793018164948E1	16	84	6.17799853657352926E-1 / 9.44563456459272288E1
3.63773793018164948E1	16	85	6.17783119575126527E-1 / 9.44579857658950495E1
3.63773793018164948E1	16	86	6.17766326427612533E-1 / 9.44596047546937356E1
3.63773793018164948E1	16	87	6.17749477206103759E-1 / 9.44612021052554596E1
3.63773793018164948E1	16	88	6.17732574901545739E-1 / 9.44627773104141788E1
3.63773793018164948E1	16	89	6.17715622504557516E-1 / 9.44643298629061512E1
3.63773793018164948E1	16	90	6.17698623005451974E-1 / 9.44658592553706633E1
3.63773793018164948E1	16	91	6.17681579394258762E-1 / 9.44673649803506521E1
3.63773793018164948E1	16	92	6.17664494660745866E-1 / 9.44688465302935221E1
3.63773793018164948E1	16	93	6.17647371794443156E-1 / 9.44703033975519268E1
3.63773793018164948E1	16	94	6.17630213784664672E-1 / 9.44717350743846040E1
3.63773793018164948E1	16	95	6.17613023620533408E-1 / 9.44731410529572635E1
3.63773793018164948E1	16	96	6.17595804291004491E-1 / 9.44745208253435109E1
3.63773793018164948E1	16	97	6.17578558784890497E-1 / 9.44758738835259670E1
3.63773793018164948E1	16	98	6.17561290090887205E-1 / 9.44771997193970847E1

level	number	indep(index, 1)	PAE_contours[0, 16, ::]
