level	number	indep(index, 1)	GainTransducerContours[0, 0, ::]
1.33468600367363432E1	18	44	4.23897442203397290E-1 / 1.09124418792961153E2
1.33468600367363432E1	18	45	4.24021726827836520E-1 / 1.09124916588199072E2
1.33468600367363432E1	18	46	4.24146948880036057E-1 / 1.09125639006730113E2
1.33468600367363432E1	18	47	4.24273115618908836E-1 / 1.09126581000504741E2
1.33468600367363432E1	18	48	4.24400234319973624E-1 / 1.09127737524464874E2
1.33468600367363432E1	18	49	4.24528312273966435E-1 / 1.09129103536614469E2
1.33468600367363432E1	18	50	4.24657356785486240E-1 / 1.09130673998092353E2
1.33468600367363432E1	18	51	4.24787375171670156E-1 / 1.09132443873246077E2
1.33468600367363432E1	18	52	4.24918374760903284E-1 / 1.09134408129707117E2
1.33468600367363432E1	18	53	4.25050362891559086E-1 / 1.09136561738467952E2
1.33468600367363432E1	18	54	4.25183346910772730E-1 / 1.09138899673960177E2
1.33468600367363432E1	18	55	4.25317334173246842E-1 / 1.09141416914134171E2
1.33468600367363432E1	18	56	4.25452332040088343E-1 / 1.09144108440540299E2
1.33468600367363432E1	18	57	4.25588347877678697E-1 / 1.09146969238411518E2
1.33468600367363432E1	18	58	4.25725389056575665E-1 / 1.09149994296747277E2
1.33468600367363432E1	18	59	4.25863462950446703E-1 / 1.09153178608399171E2
1.33468600367363432E1	18	60	4.26002576935036004E-1 / 1.09156517170157552E2
1.33468600367363432E1	18	61	4.26142738387160946E-1 / 1.09160004982840220E2
1.33468600367363432E1	18	62	4.26283954683743982E-1 / 1.09163637051381768E2
1.33468600367363432E1	18	63	4.26426233200873295E-1 / 1.09167408384925069E2
1.33468600367363432E1	18	64	4.26569581312897927E-1 / 1.09171313996913577E2
1.33468600367363432E1	18	65	4.26714006391552836E-1 / 1.09175348905185521E2
1.33468600367363432E1	18	66	4.26859515805118228E-1 / 1.09179508132069047E2
1.33468600367363432E1	18	67	4.27006116917608214E-1 / 1.09183786704479169E2
1.33468600367363432E1	18	68	4.27153817087993293E-1 / 1.09188179654015616E2
1.33468600367363432E1	18	69	4.27302623669453929E-1 / 1.09192682017062626E2
1.33468600367363432E1	18	70	4.27452544008665658E-1 / 1.09197288834889439E2
1.33468600367363432E1	18	71	4.27603585445116874E-1 / 1.09201995153752707E2
1.33468600367363432E1	18	72	4.27755755310457442E-1 / 1.09206796024999808E2
1.33468600367363432E1	18	73	4.27909060927879370E-1 / 1.09211686505173744E2
1.33468600367363432E1	18	74	4.28063509611529636E-1 / 1.09216661656119163E2
1.33468600367363432E1	18	75	4.28219108665953208E-1 / 1.09221716545089809E2
1.33468600367363432E1	18	76	4.28375865385570087E-1 / 1.09226846244856968E2
1.33468600367363432E1	18	77	4.28533787054180682E-1 / 1.09232045833819669E2
1.33468600367363432E1	18	78	4.28692880944505994E-1 / 1.09237310396115506E2
1.33468600367363432E1	18	79	4.28853154317756768E-1 / 1.09242635021733148E2
1.33468600367363432E1	18	80	4.29014614423234875E-1 / 1.09248014806625915E2
1.33468600367363432E1	18	81	4.29177268497966846E-1 / 1.09253444852826331E2
1.33468600367363432E1	18	82	4.29341123766367083E-1 / 1.09258920268562276E2
1.33468600367363432E1	18	83	4.29506187439933829E-1 / 1.09264436168373869E2
1.33468600367363432E1	18	84	4.29672466716975254E-1 / 1.09269987673231639E2
1.33468600367363432E1	18	85	4.29839968782367610E-1 / 1.09275569910655923E2
1.33468600367363432E1	18	86	4.30008700807342947E-1 / 1.09281178014837232E2
1.33468600367363432E1	18	87	4.30178669949309889E-1 / 1.09286807126757646E2
1.33468600367363432E1	18	88	4.30349883351703255E-1 / 1.09292452394313466E2
1.33468600367363432E1	18	89	4.30522348143866385E-1 / 1.09298108972438635E2
1.33468600367363432E1	18	90	4.30696071440962580E-1 / 1.09303772023229340E2
1.33468600367363432E1	18	91	4.30871060343918799E-1 / 1.09309436716069719E2
1.33468600367363432E1	18	92	4.31047321939398564E-1 / 1.09315098227758267E2
1.33468600367363432E1	18	93	4.31224863299806671E-1 / 1.09320751742635336E2
1.33468600367363432E1	18	94	4.31403691483323470E-1 / 1.09326392452711674E2
1.33468600367363432E1	18	95	4.31583813533970329E-1 / 1.09332015557797635E2
1.33468600367363432E1	18	96	4.31765236481704751E-1 / 1.09337616265633608E2
1.33468600367363432E1	18	97	4.31947967342545880E-1 / 1.09343189792020934E2
1.33468600367363432E1	18	98	4.32132013118730729E-1 / 1.09348731360954021E2
level	number	indep(index, 1)	GainTransducerContours[0, 18, ::]
1.33468600367363432E1	19	0	4.15593868825051516E-1 / 1.11561356026535829E2
1.33468600367363432E1	19	1	4.15568020471838029E-1 / 1.11542911864201977E2
1.33468600367363432E1	19	2	4.15543602929667166E-1 / 1.11524192143183121E2
1.33468600367363432E1	19	3	4.15520632630372244E-1 / 1.11505193963006266E2
1.33468600367363432E1	19	4	4.15499126063372426E-1 / 1.11485914431164401E2
1.33468600367363432E1	19	5	4.15479096274121495E-1 / 1.11466352338269670E2
1.33468600367363432E1	19	6	4.15460542323810955E-1 / 1.11446513182338025E2
1.33468600367363432E1	19	7	4.15443459737552878E-1 / 1.11426404142677571E2
1.33468600367363432E1	19	8	4.15427843996212598E-1 / 1.11406032404501976E2
1.33468600367363432E1	19	9	4.15413690533988245E-1 / 1.11385405158640460E2
1.33468600367363432E1	19	10	4.15400994736056273E-1 / 1.11364529601247453E2
1.33468600367363432E1	19	11	4.15389751936280227E-1 / 1.11343412933513797E2
1.33468600367363432E1	19	12	4.15379957414986123E-1 / 1.11322062361378071E2
1.33468600367363432E1	19	13	4.15371606396801774E-1 / 1.11300485095238999E2
1.33468600367363432E1	19	14	4.15364694048561400E-1 / 1.11278688349668831E2
1.33468600367363432E1	19	15	4.15359215477276145E-1 / 1.11256679343127329E2
1.33468600367363432E1	19	16	4.15355165728169595E-1 / 1.11234465297676843E2
1.33468600367363432E1	19	17	4.15352539782779218E-1 / 1.11212053438698399E2
1.33468600367363432E1	19	18	4.15351332557123420E-1 / 1.11189450994608618E2
1.33468600367363432E1	19	19	4.15351538899934525E-1 / 1.11166665196578096E2
1.33468600367363432E1	19	20	4.15353153590957280E-1 / 1.11143703278250539E2
1.33468600367363432E1	19	21	4.15356171339314706E-1 / 1.11120572475463186E2
1.33468600367363432E1	19	22	4.15360586781938323E-1 / 1.11097280025968770E2
1.33468600367363432E1	19	23	4.15366394482065271E-1 / 1.11073833169158376E2
1.33468600367363432E1	19	24	4.15373588927803006E-1 / 1.11050239145785934E2
1.33468600367363432E1	19	25	4.15382164530757780E-1 / 1.11026505197694014E2
1.33468600367363432E1	19	26	4.15392115624732128E-1 / 1.11002638567541156E2
1.33468600367363432E1	19	27	4.15403436464487097E-1 / 1.10978646498530820E2
1.33468600367363432E1	19	28	4.15416121224571189E-1 / 1.10954536234141687E2
1.33468600367363432E1	19	29	4.15430163998216440E-1 / 1.10930315017860059E2
1.33468600367363432E1	19	30	4.15445558796301206E-1 / 1.10905990092913553E2
1.33468600367363432E1	19	31	4.15462299546377878E-1 / 1.10881568702006827E2
1.33468600367363432E1	19	32	4.15480380091769153E-1 / 1.10857058087059279E2
1.33468600367363432E1	19	33	4.15499794190729776E-1 / 1.10832465488944409E2
1.33468600367363432E1	19	34	4.15520535515674716E-1 / 1.10807798147231362E2
1.33468600367363432E1	19	35	4.15542597652475099E-1 / 1.10783063299928575E2
1.33468600367363432E1	19	36	4.15565974099818636E-1 / 1.10758268183229336E2
1.33468600367363432E1	19	37	4.15590658268639057E-1 / 1.10733420031259788E2
1.33468600367363432E1	19	38	4.15616643481609493E-1 / 1.10708526075829106E2
1.33468600367363432E1	19	39	4.15643922972704072E-1 / 1.10683593546182002E2
1.33468600367363432E1	19	40	4.15672489886825236E-1 / 1.10658629668753616E2
1.33468600367363432E1	19	41	4.15702337279497414E-1 / 1.10633641666926907E2
1.33468600367363432E1	19	42	4.15733458116626853E-1 / 1.10608636760792622E2
1.33468600367363432E1	19	43	4.15765845274327983E-1 / 1.10583622166911733E2
1.33468600367363432E1	19	44	4.15799491538815502E-1 / 1.10558605098080776E2
1.33468600367363432E1	19	45	4.15834389606362365E-1 / 1.10533592763099664E2
1.33468600367363432E1	19	46	4.15870532083324740E-1 / 1.10508592366542580E2
1.33468600367363432E1	19	47	4.15907911486231718E-1 / 1.10483611108531332E2
1.33468600367363432E1	19	48	4.15946520241940565E-1 / 1.10458656184512138E2
1.33468600367363432E1	19	49	4.15986350687859296E-1 / 1.10433734785035131E2
1.33468600367363432E1	19	50	4.16027395072233119E-1 / 1.10408854095536801E2
1.33468600367363432E1	19	51	4.16069645554496503E-1 / 1.10384021296125878E2
1.33468600367363432E1	19	52	4.16113094205691425E-1 / 1.10359243561372122E2
1.33468600367363432E1	19	53	4.16157733008950181E-1 / 1.10334528060098580E2
1.33468600367363432E1	19	54	4.16203553860042952E-1 / 1.10309881955176925E2
1.33468600367363432E1	19	55	4.16250548567991174E-1 / 1.10285312403326241E2
1.33468600367363432E1	19	56	4.16298708855744426E-1 / 1.10260826554915337E2
1.33468600367363432E1	19	57	4.16348026360922940E-1 / 1.10236431553768433E2
1.33468600367363432E1	19	58	4.16398492636624074E-1 / 1.10212134536974227E2
1.33468600367363432E1	19	59	4.16450099152293252E-1 / 1.10187942634698866E2
1.33468600367363432E1	19	60	4.16502837294658601E-1 / 1.10163862970002269E2
1.33468600367363432E1	19	61	4.16556698368730327E-1 / 1.10139902658658251E2
1.33468600367363432E1	19	62	4.16611673598863153E-1 / 1.10116068808978373E2
1.33468600367363432E1	19	63	4.16667754129882439E-1 / 1.10092368521639439E2
1.33468600367363432E1	19	64	4.16724931028274259E-1 / 1.10068808889515157E2
1.33468600367363432E1	19	65	4.16783195283438257E-1 / 1.10045396997511125E2
1.33468600367363432E1	19	66	4.16842537809003311E-1 / 1.10022139922404261E2
1.33468600367363432E1	19	67	4.16902949444206694E-1 / 1.09999044732685869E2
1.33468600367363432E1	19	68	4.16964420955335502E-1 / 1.09976118488408625E2
1.33468600367363432E1	19	69	4.17026943037230868E-1 / 1.09953368241037941E2
1.33468600367363432E1	19	70	4.17090506314853915E-1 / 1.09930801033306969E2
1.33468600367363432E1	19	71	4.17155101344913959E-1 / 1.09908423899075958E2
1.33468600367363432E1	19	72	4.17220718617558894E-1 / 1.09886243863195654E2
1.33468600367363432E1	19	73	4.17287348558127658E-1 / 1.09864267941374694E2
1.33468600367363432E1	19	74	4.17354981528961755E-1 / 1.09842503140051440E2
1.33468600367363432E1	19	75	4.17423607831282162E-1 / 1.09820956456269814E2
1.33468600367363432E1	19	76	4.17493217707122355E-1 / 1.09799634877559282E2
1.33468600367363432E1	19	77	4.17563801341326890E-1 / 1.09778545381819281E2
1.33468600367363432E1	19	78	4.17635348863606559E-1 / 1.09757694937207817E2
1.33468600367363432E1	19	79	4.17707850350656607E-1 / 1.09737090502034085E2
1.33468600367363432E1	19	80	4.17781295828334009E-1 / 1.09716739024655752E2
1.33468600367363432E1	19	81	4.17855675273894711E-1 / 1.09696647443380124E2
1.33468600367363432E1	19	82	4.17930978618290805E-1 / 1.09676822686369935E2
1.33468600367363432E1	19	83	4.18007195748526783E-1 / 1.09657271671553236E2
1.33468600367363432E1	19	84	4.18084316510075826E-1 / 1.09638001306537491E2
1.33468600367363432E1	19	85	4.18162330709354269E-1 / 1.09619018488528286E2
1.33468600367363432E1	19	86	4.18241228116255481E-1 / 1.09600330104251831E2
1.33468600367363432E1	19	87	4.18320998466741933E-1 / 1.09581943029882245E2
1.33468600367363432E1	19	88	4.18401631465496493E-1 / 1.09563864130972677E2
1.33468600367363432E1	19	89	4.18483116788629772E-1 / 1.09546100262391066E2
1.33468600367363432E1	19	90	4.18565444086448757E-1 / 1.09528658268259660E2
1.33468600367363432E1	19	91	4.18648602986279617E-1 / 1.09511544981899278E2
1.33468600367363432E1	19	92	4.18732583095350908E-1 / 1.09494767225777379E2
1.33468600367363432E1	19	93	4.18817374003731313E-1 / 1.09478331811460383E2
1.33468600367363432E1	19	94	4.18902965287327689E-1 / 1.09462245539570335E2
1.33468600367363432E1	19	95	4.18989346510936578E-1 / 1.09446515199745376E2
1.33468600367363432E1	19	96	4.19076507231355055E-1 / 1.09431147570604503E2
1.33468600367363432E1	19	97	4.19164437000545842E-1 / 1.09416149419716335E2
1.33468600367363432E1	19	98	4.19253125368860680E-1 / 1.09401527503571794E2
level	number	indep(index, 1)	GainTransducerContours[0, 19, ::]
1.33468600367363432E1	20	0	4.22575790211109314E-1 / 1.12519016097121516E2
1.33468600367363432E1	20	1	4.22483391197432301E-1 / 1.12512913816085391E2
1.33468600367363432E1	20	2	4.22391000089747504E-1 / 1.12506825830220736E2
1.33468600367363432E1	20	3	4.22298605366885216E-1 / 1.12500755567225608E2
1.33468600367363432E1	20	4	4.22206215965110498E-1 / 1.12494701299270106E2
1.33468600367363432E1	20	5	4.22113845944214461E-1 / 1.12488660007849672E2
1.33468600367363432E1	20	6	4.22021509373476622E-1 / 1.12482628672620533E2
1.33468600367363432E1	20	7	4.21929220331618282E-1 / 1.12476604271395986E2
1.33468600367363432E1	20	8	4.21836992906768415E-1 / 1.12470583780145050E2
1.33468600367363432E1	20	9	4.21744841196440579E-1 / 1.12464564172992532E2
1.33468600367363432E1	20	10	4.21652779307522696E-1 / 1.12458542422221930E2
1.33468600367363432E1	20	11	4.21560821356277415E-1 / 1.12452515498279437E2
1.33468600367363432E1	20	12	4.21468981468354453E-1 / 1.12446480369780799E2
1.33468600367363432E1	20	13	4.21377273778816530E-1 / 1.12440434003519796E2
1.33468600367363432E1	20	14	4.21285712432173742E-1 / 1.12434373364478635E2
1.33468600367363432E1	20	15	4.21194311582432945E-1 / 1.12428295415841073E2
1.33468600367363432E1	20	16	4.21103085393157084E-1 / 1.12422197119006784E2
1.33468600367363432E1	20	17	4.21012048037536957E-1 / 1.12416075433608365E2
1.33468600367363432E1	20	18	4.20921213698474883E-1 / 1.12409927317530256E2
1.33468600367363432E1	20	19	4.20830596568679471E-1 / 1.12403749726929725E2
1.33468600367363432E1	20	20	4.20740210850773533E-1 / 1.12397539616259978E2
1.33468600367363432E1	20	21	4.20650070757412387E-1 / 1.12391293938295367E2
1.33468600367363432E1	20	22	4.20560190511415222E-1 / 1.12385009644158829E2
1.33468600367363432E1	20	23	4.20470584345907650E-1 / 1.12378683683351221E2
1.33468600367363432E1	20	24	4.20381266504475892E-1 / 1.12372313003782964E2
1.33468600367363432E1	20	25	4.20292251241333314E-1 / 1.12365894551807832E2
1.33468600367363432E1	20	26	4.20203552821498949E-1 / 1.12359425272258728E2
1.33468600367363432E1	20	27	4.20115185520987389E-1 / 1.12352902108485830E2
1.33468600367363432E1	20	28	4.20027163627010580E-1 / 1.12346322002396692E2
1.33468600367363432E1	20	29	4.19939501438191609E-1 / 1.12339681894498633E2
1.33468600367363432E1	20	30	4.19852213264790741E-1 / 1.12332978723943278E2
1.33468600367363432E1	20	31	4.19765313428942832E-1 / 1.12326209428573320E2
1.33468600367363432E1	20	32	4.19678816264906107E-1 / 1.12319370944971397E2
1.33468600367363432E1	20	33	4.19592736119324439E-1 / 1.12312460208511156E2
1.33468600367363432E1	20	34	4.19507087351499841E-1 / 1.12305474153410612E2
1.33468600367363432E1	20	35	4.19421884333676864E-1 / 1.12298409712787728E2
1.33468600367363432E1	20	36	4.19337141451340933E-1 / 1.12291263818717968E2
1.33468600367363432E1	20	37	4.19252873103525303E-1 / 1.12284033402294581E2
1.33468600367363432E1	20	38	4.19169093703132578E-1 / 1.12276715393690463E2
1.33468600367363432E1	20	39	4.19085817677267070E-1 / 1.12269306722222839E2
1.33468600367363432E1	20	40	4.19003059467577721E-1 / 1.12261804316419811E2
1.33468600367363432E1	20	41	4.18920833530615955E-1 / 1.12254205104089477E2
1.33468600367363432E1	20	42	4.18839154338201425E-1 / 1.12246506012390856E2
1.33468600367363432E1	20	43	4.18758036377802689E-1 / 1.12238703967907671E2
1.33468600367363432E1	20	44	4.18677494152928720E-1 / 1.12230795896723867E2
1.33468600367363432E1	20	45	4.18597542183530980E-1 / 1.12222778724501770E2
1.33468600367363432E1	20	46	4.18518195006418825E-1 / 1.12214649376562359E2
1.33468600367363432E1	20	47	4.18439467175686275E-1 / 1.12206404777967839E2
1.33468600367363432E1	20	48	4.18361373263149616E-1 / 1.12198041853606645E2
1.33468600367363432E1	20	49	4.18283927858797622E-1 / 1.12189557528280548E2
1.33468600367363432E1	20	50	4.18207145571253669E-1 / 1.12180948726794294E2
1.33468600367363432E1	20	51	4.18131041028247807E-1 / 1.12172212374047442E2
1.33468600367363432E1	20	52	4.18055628877103036E-1 / 1.12163345395128400E2
1.33468600367363432E1	20	53	4.17980923785230729E-1 / 1.12154344715411147E2
1.33468600367363432E1	20	54	4.17906940440639385E-1 / 1.12145207260653978E2
1.33468600367363432E1	20	55	4.17833693552453500E-1 / 1.12135929957100711E2
1.33468600367363432E1	20	56	4.17761197851445587E-1 / 1.12126509731584223E2
1.33468600367363432E1	20	57	4.17689468090577964E-1 / 1.12116943511632328E2
1.33468600367363432E1	20	58	4.17618519045557601E-1 / 1.12107228225576150E2
1.33468600367363432E1	20	59	4.17548365515400643E-1 / 1.12097360802660617E2
1.33468600367363432E1	20	60	4.17479022323010174E-1 / 1.12087338173157569E2
1.33468600367363432E1	20	61	4.17410504315764008E-1 / 1.12077157268481065E2
1.33468600367363432E1	20	62	4.17342826366114128E-1 / 1.12066815021305244E2
1.33468600367363432E1	20	63	4.17276003372197479E-1 / 1.12056308365684343E2
1.33468600367363432E1	20	64	4.17210050258458143E-1 / 1.12045634237175418E2
1.33468600367363432E1	20	65	4.17144981976280249E-1 / 1.12034789572963089E2
1.33468600367363432E1	20	66	4.17080813504632353E-1 / 1.12023771311987130E2
1.33468600367363432E1	20	67	4.17017559850722730E-1 / 1.12012576395071983E2
1.33468600367363432E1	20	68	4.16955236050665778E-1 / 1.12001201765059144E2
1.33468600367363432E1	20	69	4.16893857170158988E-1 / 1.11989644366941610E2
1.33468600367363432E1	20	70	4.16833438305171811E-1 / 1.11977901148000925E2
1.33468600367363432E1	20	71	4.16773994582644036E-1 / 1.11965969057946646E2
1.33468600367363432E1	20	72	4.16715541161196157E-1 / 1.11953845049058143E2
1.33468600367363432E1	20	73	4.16658093231849680E-1 / 1.11941526076329056E2
1.33468600367363432E1	20	74	4.16601666018758188E-1 / 1.11929009097613763E2
1.33468600367363432E1	20	75	4.16546274779949588E-1 / 1.11916291073776786E2
1.33468600367363432E1	20	76	4.16491934808078135E-1 / 1.11903368968844319E2
1.33468600367363432E1	20	77	4.16438661431187196E-1 / 1.11890239750158260E2
1.33468600367363432E1	20	78	4.16386470013482235E-1 / 1.11876900388532796E2
1.33468600367363432E1	20	79	4.16335375956115161E-1 / 1.11863347858413276E2
1.33468600367363432E1	20	80	4.16285394697976496E-1 / 1.11849579138037680E2
1.33468600367363432E1	20	81	4.16236541716500064E-1 / 1.11835591209600471E2
1.33468600367363432E1	20	82	4.16188832528477271E-1 / 1.11821381059418989E2
1.33468600367363432E1	20	83	4.16142282690879561E-1 / 1.11806945678102077E2
1.33468600367363432E1	20	84	4.16096907801692950E-1 / 1.11792282060721515E2
1.33468600367363432E1	20	85	4.16052723500761257E-1 / 1.11777387206985579E2
1.33468600367363432E1	20	86	4.16009745470639114E-1 / 1.11762258121415337E2
1.33468600367363432E1	20	87	4.15967989437454300E-1 / 1.11746891813523153E2
1.33468600367363432E1	20	88	4.15927471171780816E-1 / 1.11731285297993899E2
1.33468600367363432E1	20	89	4.15888206489518986E-1 / 1.11715435594868495E2
1.33468600367363432E1	20	90	4.15850211252787272E-1 / 1.11699339729729852E2
1.33468600367363432E1	20	91	4.15813501370821736E-1 / 1.11682994733891516E2
1.33468600367363432E1	20	92	4.15778092800885002E-1 / 1.11666397644588411E2
1.33468600367363432E1	20	93	4.15744001549184183E-1 / 1.11649545505170478E2
1.33468600367363432E1	20	94	4.15711243671797259E-1 / 1.11632435365298432E2
1.33468600367363432E1	20	95	4.15679835275608500E-1 / 1.11615064281142096E2
