level	number	indep(index, 1)	GainTransducerContours[0, 0, ::]
1.86114672757377031E1	8	36	6.81538394732907271E-1 / 1.14940869979424942E2
1.86114672757377031E1	8	37	6.81331034095472532E-1 / 1.14937646113030101E2
1.86114672757377031E1	8	38	6.81121964858138007E-1 / 1.14934669330845840E2
1.86114672757377031E1	8	39	6.80911165436156285E-1 / 1.14931955523842877E2
1.86114672757377031E1	8	40	6.80698614250874723E-1 / 1.14929520606250191E2
1.86114672757377031E1	8	41	6.80484289738610837E-1 / 1.14927380516083888E2
1.86114672757377031E1	8	42	6.80268170360053492E-1 / 1.14925551215687860E2
1.86114672757377031E1	8	43	6.80050234610194693E-1 / 1.14924048692286673E2
1.86114672757377031E1	8	44	6.79830461028792410E-1 / 1.14922888958550340E2
1.86114672757377031E1	8	45	6.79608828211366234E-1 / 1.14922088053171234E2
1.86114672757377031E1	8	46	6.79385314820727437E-1 / 1.14921662041452954E2
1.86114672757377031E1	8	47	6.79159899599046657E-1 / 1.14921627015911509E2
1.86114672757377031E1	8	48	6.78932561380459543E-1 / 1.14921999096887895E2
1.86114672757377031E1	8	49	6.78703279104212953E-1 / 1.14922794433173370E2
1.86114672757377031E1	8	50	6.78472031828355782E-1 / 1.14924029202645772E2
1.86114672757377031E1	8	51	6.78238798743973081E-1 / 1.14925719612918376E2
1.86114672757377031E1	8	52	6.78003559189968996E-1 / 1.14927881901999918E2
1.86114672757377031E1	8	53	6.77766292668397963E-1 / 1.14930532338966329E2
1.86114672757377031E1	8	54	6.77526978860350226E-1 / 1.14933687224643988E2
1.86114672757377031E1	8	55	6.77285597642391135E-1 / 1.14937362892304096E2
1.86114672757377031E1	8	56	6.77042129103556878E-1 / 1.14941575708368116E2
1.86114672757377031E1	8	57	6.76796553562912351E-1 / 1.14946342073124419E2
1.86114672757377031E1	8	58	6.76548851587669731E-1 / 1.14951678421455106E2
1.86114672757377031E1	8	59	6.76299004011874771E-1 / 1.14957601223573525E2
1.86114672757377031E1	8	60	6.76046991955659760E-1 / 1.14964126985772053E2
1.86114672757377031E1	8	61	6.75792796845069432E-1 / 1.14971272251179313E2
1.86114672757377031E1	8	62	6.75536400432461015E-1 / 1.14979053600527381E2
1.86114672757377031E1	8	63	6.75277784817482019E-1 / 1.14987487652927989E2
1.86114672757377031E1	8	64	6.75016932468630149E-1 / 1.14996591066657206E2
1.86114672757377031E1	8	65	6.74753826245396393E-1 / 1.15006380539949005E2
1.86114672757377031E1	8	66	6.74488449420996794E-1 / 1.15016872811796467E2
1.86114672757377031E1	8	67	6.74220785705696191E-1 / 1.15028084662760710E2
1.86114672757377031E1	8	68	6.73950819270725709E-1 / 1.15040032915786283E2
1.86114672757377031E1	8	69	6.73678534772800930E-1 / 1.15052734437023529E2
1.86114672757377031E1	8	70	6.73403917379240990E-1 / 1.15066206136656568E2
1.86114672757377031E1	8	71	6.73126952793695477E-1 / 1.15080464969736340E2
1.86114672757377031E1	8	72	6.72847627282481842E-1 / 1.15095527937018494E2
1.86114672757377031E1	8	73	6.72565927701535760E-1 / 1.15111412085805087E2
1.86114672757377031E1	8	74	6.72281841523983559E-1 / 1.15128134510789293E2
1.86114672757377031E1	8	75	6.71995356868333538E-1 / 1.15145712354902474E2
1.86114672757377031E1	8	76	6.71706462527298953E-1 / 1.15164162810163107E2
1.86114672757377031E1	8	77	6.71415147997249484E-1 / 1.15183503118525943E2
1.86114672757377031E1	8	78	6.71121403508300673E-1 / 1.15203750572731201E2
1.86114672757377031E1	8	79	6.70825220055043658E-1 / 1.15224922517152573E2
1.86114672757377031E1	8	80	6.70526589427921849E-1 / 1.15247036348642706E2
1.86114672757377031E1	8	81	6.70225504245255088E-1 / 1.15270109517375707E2
1.86114672757377031E1	8	82	6.69921957985922134E-1 / 1.15294159527685136E2
1.86114672757377031E1	8	83	6.69615945022700565E-1 / 1.15319203938896164E2
1.86114672757377031E1	8	84	6.69307460656273800E-1 / 1.15345260366151381E2
1.86114672757377031E1	8	85	6.68996501149906209E-1 / 1.15372346481227872E2
1.86114672757377031E1	8	86	6.68683063764794472E-1 / 1.15400480013345241E2
1.86114672757377031E1	8	87	6.68367146796098588E-1 / 1.15429678749962505E2
1.86114672757377031E1	8	88	6.68048749609658721E-1 / 1.15459960537562645E2
1.86114672757377031E1	8	89	6.67727872679401369E-1 / 1.15491343282423164E2
1.86114672757377031E1	8	90	6.67404517625442395E-1 / 1.15523844951371091E2
1.86114672757377031E1	8	91	6.67078687252891545E-1 / 1.15557483572520470E2
1.86114672757377031E1	8	92	6.66750385591361727E-1 / 1.15592277235991281E2
1.86114672757377031E1	8	93	6.66419617935190534E-1 / 1.15628244094606702E2
1.86114672757377031E1	8	94	6.66086390884379753E-1 / 1.15665402364568282E2
1.86114672757377031E1	8	95	6.65750712386255294E-1 / 1.15703770326105726E2
1.86114672757377031E1	8	96	6.65412591777856477E-1 / 1.15743366324099917E2
1.86114672757377031E1	8	97	6.65072039829057005E-1 / 1.15784208768676788E2
1.86114672757377031E1	8	98	6.64729068786423305E-1 / 1.15826316135769880E2

level	number	indep(index, 1)	GainTransducerContours[0, 8, ::]
1.86114672757377031E1	9	0	6.64729068786423305E-1 / 1.15826316135769880E2
1.86114672757377031E1	9	1	6.64035926057751524E-1 / 1.15914399873412144E2

level	number	indep(index, 1)	GainTransducerContours[0, 9, ::]
1.86114672757377031E1	10	0	6.88044535591818995E-1 / 1.15089048398607163E2
1.86114672757377031E1	10	1	6.87884646615272821E-1 / 1.15087352567921175E2
1.86114672757377031E1	10	2	6.87723797801159975E-1 / 1.15085343717757072E2
1.86114672757377031E1	10	3	6.87561968910914345E-1 / 1.15083037158669632E2
1.86114672757377031E1	10	4	6.87399139733639952E-1 / 1.15080448212785447E2
1.86114672757377031E1	10	5	6.87235290076741734E-1 / 1.15077592213951596E2
1.86114672757377031E1	10	6	6.87070399757047312E-1 / 1.15074484507894192E2
1.86114672757377031E1	10	7	6.86904448592423744E-1 / 1.15071140452386023E2
1.86114672757377031E1	10	8	6.86737416393888278E-1 / 1.15067575417423873E2
1.86114672757377031E1	10	9	6.86569282958214711E-1 / 1.15063804785415336E2
1.86114672757377031E1	10	10	6.86400028061035705E-1 / 1.15059843951374963E2
1.86114672757377031E1	10	11	6.86229631450440269E-1 / 1.15055708323130101E2
1.86114672757377031E1	10	12	6.86058072841070032E-1 / 1.15051413321536145E2
1.86114672757377031E1	10	13	6.85885331908710683E-1 / 1.15046974380701572E2
1.86114672757377031E1	10	14	6.85711388285383805E-1 / 1.15042406948222498E2
1.86114672757377031E1	10	15	6.85536221554936454E-1 / 1.15037726485426939E2
1.86114672757377031E1	10	16	6.85359811249129702E-1 / 1.15032948467628948E2
1.86114672757377031E1	10	17	6.85182136844228928E-1 / 1.15028088384392535E2
1.86114672757377031E1	10	18	6.85003177758093962E-1 / 1.15023161739805646E2
1.86114672757377031E1	10	19	6.84822913347770346E-1 / 1.15018184052763939E2
1.86114672757377031E1	10	20	6.84641322907585170E-1 / 1.15013170857264901E2
1.86114672757377031E1	10	21	6.84458385667743219E-1 / 1.15008137702711988E2
1.86114672757377031E1	10	22	6.84274080793429285E-1 / 1.15003100154229232E2
1.86114672757377031E1	10	23	6.84088387384414265E-1 / 1.14998073792986166E2
1.86114672757377031E1	10	24	6.83901284475166982E-1 / 1.14993074216533153E2
1.86114672757377031E1	10	25	6.83712751035473243E-1 / 1.14988117039147575E2
1.86114672757377031E1	10	26	6.83522765971561252E-1 / 1.14983217892190392E2
1.86114672757377031E1	10	27	6.83331308127736925E-1 / 1.14978392424473874E2
1.86114672757377031E1	10	28	6.83138356288527060E-1 / 1.14973656302639959E2
1.86114672757377031E1	10	29	6.82943889181333752E-1 / 1.14969025211549836E2
1.86114672757377031E1	10	30	6.82747885479600747E-1 / 1.14964514854684463E2
1.86114672757377031E1	10	31	6.82550323806491299E-1 / 1.14960140954556556E2
1.86114672757377031E1	10	32	6.82351182739080464E-1 / 1.14955919253133709E2
1.86114672757377031E1	10	33	6.82150440813062975E-1 / 1.14951865512272899E2
1.86114672757377031E1	10	34	6.81948076527974845E-1 / 1.14947995514166790E2
1.86114672757377031E1	10	35	6.81744068352935795E-1 / 1.14944325061801300E2
1.86114672757377031E1	10	36	6.81538394732907271E-1 / 1.14940869979424942E2
1.86114672757377031E1	10	37	6.81331034095472532E-1 / 1.14937646113030101E2
1.86114672757377031E1	10	38	6.81121964858138007E-1 / 1.14934669330845840E2
1.86114672757377031E1	10	39	6.80911165436156285E-1 / 1.14931955523842877E2
1.86114672757377031E1	10	40	6.80698614250874723E-1 / 1.14929520606250191E2
1.86114672757377031E1	10	41	6.80484289738610837E-1 / 1.14927380516083888E2
1.86114672757377031E1	10	42	6.80268170360053492E-1 / 1.14925551215687860E2
1.86114672757377031E1	10	43	6.80050234610194693E-1 / 1.14924048692286673E2
1.86114672757377031E1	10	44	6.79830461028792410E-1 / 1.14922888958550340E2
1.86114672757377031E1	10	45	6.79608828211366234E-1 / 1.14922088053171234E2
1.86114672757377031E1	10	46	6.79385314820727437E-1 / 1.14921662041452954E2
1.86114672757377031E1	10	47	6.79159899599046657E-1 / 1.14921627015911509E2
1.86114672757377031E1	10	48	6.78932561380459543E-1 / 1.14921999096887895E2
1.86114672757377031E1	10	49	6.78703279104212953E-1 / 1.14922794433173370E2
1.86114672757377031E1	10	50	6.78472031828355782E-1 / 1.14924029202645772E2
1.86114672757377031E1	10	51	6.78238798743973081E-1 / 1.14925719612918376E2
1.86114672757377031E1	10	52	6.78003559189968996E-1 / 1.14927881901999918E2
1.86114672757377031E1	10	53	6.77766292668397963E-1 / 1.14930532338966329E2
1.86114672757377031E1	10	54	6.77526978860350226E-1 / 1.14933687224643988E2
1.86114672757377031E1	10	55	6.77285597642391135E-1 / 1.14937362892304096E2
1.86114672757377031E1	10	56	6.77042129103556878E-1 / 1.14941575708368116E2
1.86114672757377031E1	10	57	6.76796553562912351E-1 / 1.14946342073124419E2
1.86114672757377031E1	10	58	6.76548851587669731E-1 / 1.14951678421455106E2
1.86114672757377031E1	10	59	6.76299004011874771E-1 / 1.14957601223573525E2
1.86114672757377031E1	10	60	6.76046991955659760E-1 / 1.14964126985772053E2
1.86114672757377031E1	10	61	6.75792796845069432E-1 / 1.14971272251179313E2
1.86114672757377031E1	10	62	6.75536400432461015E-1 / 1.14979053600527381E2
1.86114672757377031E1	10	63	6.75277784817482019E-1 / 1.14987487652927989E2
1.86114672757377031E1	10	64	6.75016932468630149E-1 / 1.14996591066657206E2
1.86114672757377031E1	10	65	6.74753826245396393E-1 / 1.15006380539949005E2
1.86114672757377031E1	10	66	6.74488449420996794E-1 / 1.15016872811796467E2
1.86114672757377031E1	10	67	6.74220785705696191E-1 / 1.15028084662760710E2
1.86114672757377031E1	10	68	6.73950819270725709E-1 / 1.15040032915786283E2
1.86114672757377031E1	10	69	6.73678534772800930E-1 / 1.15052734437023529E2
1.86114672757377031E1	10	70	6.73403917379240990E-1 / 1.15066206136656568E2
1.86114672757377031E1	10	71	6.73126952793695477E-1 / 1.15080464969736340E2
1.86114672757377031E1	10	72	6.72847627282481842E-1 / 1.15095527937018494E2
1.86114672757377031E1	10	73	6.72565927701535760E-1 / 1.15111412085805087E2
1.86114672757377031E1	10	74	6.72281841523983559E-1 / 1.15128134510789293E2
1.86114672757377031E1	10	75	6.71995356868333538E-1 / 1.15145712354902474E2
1.86114672757377031E1	10	76	6.71706462527298953E-1 / 1.15164162810163107E2
1.86114672757377031E1	10	77	6.71415147997249484E-1 / 1.15183503118525943E2
1.86114672757377031E1	10	78	6.71121403508300673E-1 / 1.15203750572731201E2
1.86114672757377031E1	10	79	6.70825220055043658E-1 / 1.15224922517152573E2
1.86114672757377031E1	10	80	6.70526589427921849E-1 / 1.15247036348642706E2
1.86114672757377031E1	10	81	6.70225504245255088E-1 / 1.15270109517375707E2
1.86114672757377031E1	10	82	6.69921957985922134E-1 / 1.15294159527685136E2
1.86114672757377031E1	10	83	6.69615945022700565E-1 / 1.15319203938896164E2
1.86114672757377031E1	10	84	6.69307460656273800E-1 / 1.15345260366151381E2
1.86114672757377031E1	10	85	6.68996501149906209E-1 / 1.15372346481227872E2
1.86114672757377031E1	10	86	6.68683063764794472E-1 / 1.15400480013345241E2
1.86114672757377031E1	10	87	6.68367146796098588E-1 / 1.15429678749962505E2
1.86114672757377031E1	10	88	6.68048749609658721E-1 / 1.15459960537562645E2
1.86114672757377031E1	10	89	6.67727872679401369E-1 / 1.15491343282423164E2
1.86114672757377031E1	10	90	6.67404517625442395E-1 / 1.15523844951371091E2
1.86114672757377031E1	10	91	6.67078687252891545E-1 / 1.15557483572520470E2
1.86114672757377031E1	10	92	6.66750385591361727E-1 / 1.15592277235991281E2
1.86114672757377031E1	10	93	6.66419617935190534E-1 / 1.15628244094606702E2
1.86114672757377031E1	10	94	6.66086390884379753E-1 / 1.15665402364568282E2
1.86114672757377031E1	10	95	6.65750712386255294E-1 / 1.15703770326105726E2
1.86114672757377031E1	10	96	6.65412591777856477E-1 / 1.15743366324099917E2
1.86114672757377031E1	10	97	6.65072039829057005E-1 / 1.15784208768676788E2
1.86114672757377031E1	10	98	6.64729068786423305E-1 / 1.15826316135769880E2

level	number	indep(index, 1)	GainTransducerContours[1, 0, ::]
1.39999999999999991E1	1	0	7.74957794151445079E-1 / 5.85757712022398458E1
1.39999999999999991E1	1	1	7.74579761603802019E-1 / 5.84559085618206620E1
1.39999999999999991E1	1	2	7.74202913302977258E-1 / 5.83340662580651248E1
1.39999999999999991E1	1	3	7.73827432768993262E-1 / 5.82102203017868103E1
1.39999999999999991E1	1	4	7.73453508823089919E-1 / 5.80843467424668969E1
1.39999999999999991E1	1	5	7.73081335691127602E-1 / 5.79564216747192607E1
1.39999999999999991E1	1	6	7.72711113107710190E-1 / 5.78264212450654291E1
1.39999999999999991E1	1	7	7.72343046420981771E-1 / 5.76943216590281427E1
1.39999999999999991E1	1	8	7.71977346698038858E-1 / 5.75600991885526092E1
1.39999999999999991E1	1	9	7.71614230830907566E-1 / 5.74237301797641919E1
1.39999999999999991E1	1	10	7.71253921643018447E-1 / 5.72851910610719450E1
1.39999999999999991E1	1	11	7.70896647996122919E-1 / 5.71444583516266391E1
1.39999999999999991E1	1	12	7.70542644897578644E-1 / 5.70015086701424778E1
1.39999999999999991E1	1	13	7.70192153607936802E-1 / 5.68563187440913342E1
1.39999999999999991E1	1	14	7.69845421748753722E-1 / 5.67088654192783181E1
1.39999999999999991E1	1	15	7.69502703410551447E-1 / 5.65591256698076261E1
1.39999999999999991E1	1	16	7.69164259260842176E-1 / 5.64070766084470243E1
1.39999999999999991E1	1	17	7.68830356652131286E-1 / 5.62526954973996940E1
1.39999999999999991E1	1	18	7.68501269729806946E-1 / 5.60959597594915937E1
1.39999999999999991E1	1	19	7.68177279539822155E-1 / 5.59368469897824561E1
1.39999999999999991E1	1	20	7.67858674136067698E-1 / 5.57753349676083321E1
1.39999999999999991E1	1	21	7.67545748687332186E-1 / 5.56114016690629764E1
1.39999999999999991E1	1	22	7.67238805583738959E-1 / 5.54450252799257193E1
1.39999999999999991E1	1	23	7.66938154542549544E-1 / 5.52761842090422739E1
1.39999999999999991E1	1	24	7.66644112713206383E-1 / 5.51048571021652211E1
1.39999999999999991E1	1	25	7.66357004781500173E-1 / 5.49310228562600056E1
1.39999999999999991E1	1	26	7.66077163072723444E-1 / 5.47546606342821640E1
1.39999999999999991E1	1	27	7.65540646433435690E-1 / 5.43942703358761381E1

level	number	indep(index, 1)	GainTransducerContours[1, 1, ::]
1.39999999999999991E1	2	0	8.02743279717413394E-1 / 6.44526901783187789E1
1.39999999999999991E1	2	1	8.02602905379179532E-1 / 6.44207141577191500E1
1.39999999999999991E1	2	2	8.02460003912083586E-1 / 6.43885086916863436E1
1.39999999999999991E1	2	3	8.02314535684747554E-1 / 6.43560708291173000E1
1.39999999999999991E1	2	4	8.02166461189935553E-1 / 6.43233976055112322E1
1.39999999999999991E1	2	5	8.02015741046351849E-1 / 6.42904860427551039E1
1.39999999999999991E1	2	6	8.01862336000464815E-1 / 6.42573331489057331E1
1.39999999999999991E1	2	7	8.01706206928364296E-1 / 6.42239359179685199E1
1.39999999999999991E1	2	8	8.01547314837647029E-1 / 6.41902913296730127E1
1.39999999999999991E1	2	9	8.01385620869331916E-1 / 6.41563963492448686E1
1.39999999999999991E1	2	10	8.01221086299808505E-1 / 6.41222479271745804E1
1.39999999999999991E1	2	11	8.01053672542814788E-1 / 6.40878429989826959E1
1.39999999999999991E1	2	12	8.00883341151447503E-1 / 6.40531784849815899E1
1.39999999999999991E1	2	13	8.00710053820204948E-1 / 6.40182512900337741E1
1.39999999999999991E1	2	14	8.00533772387062115E-1 / 6.39830583033068478E1
1.39999999999999991E1	2	15	8.00354458835577809E-1 / 6.39475963980247109E1
1.39999999999999991E1	2	16	8.00172075297037466E-1 / 6.39118624312154360E1
1.39999999999999991E1	2	17	7.99986584052627681E-1 / 6.38758532434554027E1
1.39999999999999991E1	2	18	7.99797947535647324E-1 / 6.38395656586100468E1
1.39999999999999991E1	2	19	7.99606128333751798E-1 / 6.38029964835708530E1
1.39999999999999991E1	2	20	7.99411089191233160E-1 / 6.37661425079887323E1
1.39999999999999991E1	2	21	7.99212793011337741E-1 / 6.37290005040038388E1
1.39999999999999991E1	2	22	7.99011202858617953E-1 / 6.36915672259715304E1
1.39999999999999991E1	2	23	7.98806281961320952E-1 / 6.36538394101847516E1
1.39999999999999991E1	2	24	7.98597993713819321E-1 / 6.36158137745927021E1
1.39999999999999991E1	2	25	7.98386301679072297E-1 / 6.35774870185155461E1
1.39999999999999991E1	2	26	7.98171169591132657E-1 / 6.35388558223555844E1
1.39999999999999991E1	2	27	7.97952567323992579E-1 / 6.34999138540360875E1
1.39999999999999991E1	2	28	7.97730489021587363E-1 / 6.34606427845875576E1
1.39999999999999991E1	2	29	7.97504935607851717E-1 / 6.34210212598473522E1
1.39999999999999991E1	2	30	7.97275908894403607E-1 / 6.33810278918035230E1
1.39999999999999991E1	2	31	7.97043411599200446E-1 / 6.33406412577221101E1
1.39999999999999991E1	2	32	7.96807447366317501E-1 / 6.32998398992781652E1
1.39999999999999991E1	2	33	7.96568020786843078E-1 / 6.32586023216910753E1
1.39999999999999991E1	2	34	7.96325137420906071E-1 / 6.32169069928653915E1
1.39999999999999991E1	2	35	7.96078803820830050E-1 / 6.31747323425379470E1
1.39999999999999991E1	2	36	7.95829027555424862E-1 / 6.31320567614324446E1
1.39999999999999991E1	2	37	7.95575817235416149E-1 / 6.30888586004223484E1
1.39999999999999991E1	2	38	7.95319182540018588E-1 / 6.30451161697033591E1
1.39999999999999991E1	2	39	7.95059134244659571E-1 / 6.30008077379766096E1
1.39999999999999991E1	2	40	7.94795684249852918E-1 / 6.29559115316436024E1
1.39999999999999991E1	2	41	7.94528845611231471E-1 / 6.29104057340143541E1
1.39999999999999991E1	2	42	7.94258632570743117E-1 / 6.28642684845299193E1
1.39999999999999991E1	2	43	7.93985060589011837E-1 / 6.28174778780007514E1
1.39999999999999991E1	2	44	7.93708146378872392E-1 / 6.27700119638620890E1
1.39999999999999991E1	2	45	7.93427907940081845E-1 / 6.27218487454482521E1
1.39999999999999991E1	2	46	7.93144364595212448E-1 / 6.26729661792869575E1
1.39999999999999991E1	2	47	7.92857537026731585E-1 / 6.26233421744156438E1
1.39999999999999991E1	2	48	7.92567447315275508E-1 / 6.25729545917212171E1
1.39999999999999991E1	2	49	7.92274118979116970E-1 / 6.25217812433051101E1
1.39999999999999991E1	2	50	7.91977577014838197E-1 / 6.24697998918754127E1
1.39999999999999991E1	2	51	7.91677847939208945E-1 / 6.24169882501681883E1
1.39999999999999991E1	2	52	7.91374959832279146E-1 / 6.23633239803996720E1
1.39999999999999991E1	2	53	7.91068942381685325E-1 / 6.23087846937515799E1
1.39999999999999991E1	2	54	7.90759826928184317E-1 / 6.22533479498917419E1
1.39999999999999991E1	2	55	7.90447646512409197E-1 / 6.21969912565323302E1
1.39999999999999991E1	2	56	7.90132435922860843E-1 / 6.21396920690277632E1
1.39999999999999991E1	2	57	7.89814231745135586E-1 / 6.20814277900151534E1
1.39999999999999991E1	2	58	7.89493072412393104E-1 / 6.20221757690994391E1
1.39999999999999991E1	2	59	7.89168998257072740E-1 / 6.19619133025861313E1
1.39999999999999991E1	2	60	7.88842051563858604E-1 / 6.19006176332643143E1
1.39999999999999991E1	2	61	7.88512276623900377E-1 / 6.18382659502426879E1
1.39999999999999991E1	2	62	7.88179719790292577E-1 / 6.17748353888418222E1
1.39999999999999991E1	2	63	7.87844429534816904E-1 / 6.17103030305454681E1
1.39999999999999991E1	2	64	7.87506456505951213E-1 / 6.16446459030142435E1
